store_id	store_name	city	region
S017682	Retail Quasi	Kota Administrasi Jakarta Barat	West
S017683	Retail Nobis	Sukabumi	West
S017684	Retail Nesciunt	Tanjungbalai	South
S017685	Retail Similique	Bogor	West
S017686	Retail Sint	Purwokerto	South
S017687	Retail Sapiente	Makassar	South
S017688	Retail Illum	Jambi	South
S017689	Retail Eos	Bitung	North
S017690	Retail Cumque	Pekanbaru	North
S017691	Retail Impedit	Banjar	North
S017692	Retail Nisi	Malang	North
S017693	Retail Alias	Sungai Penuh	East
S017694	Retail Totam	Meulaboh	North
S017695	Retail Quos	Bandung	Central
S017696	Retail Rerum	Sorong	West
S017697	Retail Enim	Solok	North
S017698	Retail Harum	Ambon	Central
S017699	Retail Omnis	Kota Administrasi Jakarta Barat	East
S017700	Retail Cupiditate	Purwokerto	Central
S017701	Retail Quas	Palangkaraya	West
S017702	Retail Ab	Tangerang	North
S017703	Retail Sed	Denpasar	East
S017704	Retail Dolore	Bandar Lampung	West
S017705	Retail Aperiam	Pasuruan	East
S017706	Retail Mollitia	Bitung	North
S017707	Retail Vero	Tangerang	North
S017708	Retail Numquam	Balikpapan	Central
S017709	Retail Modi	Cimahi	North
S017710	Retail Voluptatibus	Samarinda	East
S017711	Retail Quo	Pekanbaru	North
S017712	Retail Pariatur	Cilegon	South
S017713	Retail Facilis	Metro	South
S017714	Retail Delectus	Kota Administrasi Jakarta Barat	North
S017715	Retail Dicta	Bandar Lampung	West
S017716	Retail Expedita	Lhokseumawe	North
S017717	Retail Reprehenderit	Tarakan	South
S017718	Retail Aperiam	Batam	East
S017719	Retail Odio	Kota Administrasi Jakarta Pusat	West
S017720	Retail Aperiam	Yogyakarta	East
S017721	Retail Cumque	Surabaya	East
S017722	Retail Voluptatibus	Binjai	Central
S017723	Retail Quam	Bandar Lampung	West
S017724	Retail Accusantium	Serang	Central
S017725	Retail Aliquid	Subulussalam	East
S017726	Retail Esse	Pagaralam	Central
S017727	Retail Optio	Pontianak	South
S017728	Retail Ut	Manado	East
S017729	Retail Odio	Bukittinggi	Central
S017730	Retail Corporis	Bukittinggi	West
S017731	Retail Sed	Pekanbaru	North
S017732	Retail Aliquid	Kota Administrasi Jakarta Selatan	East
S017733	Retail Dicta	Bandung	North
S017734	Retail Tempora	Jayapura	East
S017735	Retail Rem	Kotamobagu	West
S017736	Retail Pariatur	Kota Administrasi Jakarta Timur	North
S017737	Retail Laborum	Prabumulih	West
S017738	Retail Odio	Kota Administrasi Jakarta Barat	North
S017739	Retail Libero	Tanjungbalai	Central
S017740	Retail Cupiditate	Lubuklinggau	South
S017741	Retail Iure	Jayapura	North
S017742	Retail Nam	Tarakan	East
S017743	Retail Eveniet	Bitung	South
S017744	Retail Odit	Sorong	North
S017745	Retail Provident	Bukittinggi	South
S017746	Retail Qui	Bengkulu	North
S017747	Retail Molestias	Gorontalo	Central
S017748	Retail Quidem	Kota Administrasi Jakarta Utara	South
S017749	Retail Soluta	Palopo	East
S017750	Retail Quas	Sawahlunto	West
S017751	Retail Ipsum	Yogyakarta	Central
S017752	Retail Dicta	Banda Aceh	West
S017753	Retail Ratione	Makassar	Central
S017754	Retail Omnis	Pekanbaru	West
S017755	Retail Deserunt	Jambi	West
S017756	Retail Aliquid	Bitung	West
S017757	Retail Quam	Tomohon	West
S017758	Retail Doloremque	Tidore Kepulauan	West
S017759	Retail Voluptates	Lubuklinggau	West
S017760	Retail Distinctio	Palopo	Central
S017761	Retail Voluptatum	Singkawang	Central
S017762	Retail Ut	Bau-Bau	Central
S017763	Retail Sunt	Lubuklinggau	South
S017764	Retail Natus	Pontianak	Central
S017765	Retail Esse	Probolinggo	East
S017766	Retail Numquam	Bitung	West
S017767	Retail Minima	Sungai Penuh	West
S017768	Retail Omnis	Sawahlunto	North
S017769	Retail Dolore	Denpasar	Central
S017770	Retail Numquam	Tegal	Central
S017771	Retail Officia	Purwokerto	East
S017772	Retail Culpa	Langsa	West
S017773	Retail Illo	Dumai	South
S017774	Retail Temporibus	Bandar Lampung	Central
S017775	Retail Nostrum	Bandung	West
S017776	Retail Maxime	Tanjungbalai	East
S017777	Retail Ad	Banjarbaru	South
S017778	Retail Cumque	Tomohon	West
S017779	Retail Temporibus	Ternate	East
S017780	Retail Nam	Pagaralam	East
S017781	Retail Corporis	Pangkalpinang	North
S017782	Retail Dolore	Medan	Central
S017783	Retail Nemo	Pariaman	East
S017784	Retail Aliquid	Serang	North
S017785	Retail Impedit	Batu	South
S017786	Retail Qui	Pariaman	North
S017787	Retail Reiciendis	Medan	West
S017788	Retail Aut	Depok	Central
S017789	Retail Velit	Surabaya	South
S017790	Retail Saepe	Banda Aceh	West
S017791	Retail Repellat	Kota Administrasi Jakarta Utara	Central
S017792	Retail Reiciendis	Denpasar	North
S017793	Retail Numquam	Meulaboh	Central
S017794	Retail Reprehenderit	Magelang	Central
S017795	Retail Ad	Serang	West
S017796	Retail Id	Banjar	East
S017797	Retail Laborum	Tangerang	Central
S017798	Retail Quasi	Bima	North
S017799	Retail Reprehenderit	Manado	East
S017800	Retail Nihil	Kota Administrasi Jakarta Timur	West
S017801	Retail Ullam	Batu	West
S017802	Retail Sit	Padang Sidempuan	South
S017803	Retail Repellendus	Batu	West
S017804	Retail Quo	Balikpapan	West
S017805	Retail Maiores	Tanjungpinang	West
S017806	Retail Placeat	Bitung	East
S017807	Retail Molestiae	Surakarta	Central
S017808	Retail Cupiditate	Mojokerto	Central
S017809	Retail Dolores	Langsa	East
S017810	Retail Id	Pematangsiantar	East
S017811	Retail Odit	Tangerang Selatan	West
S017812	Retail Eligendi	Lubuklinggau	Central
S017813	Retail Molestiae	Semarang	North
S017814	Retail Adipisci	Subulussalam	South
S017815	Retail Dicta	Bima	West
S017816	Retail Quod	Ternate	South
S017817	Retail Molestiae	Blitar	Central
S017818	Retail Modi	Kediri	Central
S017819	Retail Itaque	Lhokseumawe	North
S017820	Retail Dignissimos	Padang Sidempuan	East
S017821	Retail Commodi	Mojokerto	Central
S017822	Retail Enim	Purwokerto	West
S017823	Retail Nobis	Makassar	West
S017824	Retail Exercitationem	Batu	Central
S017825	Retail Cumque	Cimahi	West
S017826	Retail Corporis	Sukabumi	East
S017827	Retail Unde	Pematangsiantar	West
S017828	Retail Suscipit	Bima	North
S017829	Retail Tempore	Banjarbaru	Central
S017830	Retail Sequi	Kota Administrasi Jakarta Timur	North
S017831	Retail Omnis	Singkawang	East
S017832	Retail Nisi	Tual	North
S017833	Retail Eaque	Jambi	North
S017834	Retail Quas	Balikpapan	North
S017835	Retail Culpa	Mataram	East
S017836	Retail Dolore	Pagaralam	Central
S017837	Retail Ad	Bima	West
S017838	Retail Deleniti	Madiun	Central
S017839	Retail Necessitatibus	Solok	Central
S017840	Retail Commodi	Depok	West
S017841	Retail Aut	Palembang	Central
S017842	Retail Ut	Kota Administrasi Jakarta Selatan	North
S017843	Retail Modi	Balikpapan	North
S017844	Retail Ducimus	Purwokerto	West
S017845	Retail Repellendus	Banjar	West
S017846	Retail Numquam	Meulaboh	West
S017847	Retail Itaque	Banda Aceh	East
S017848	Retail Voluptate	Singkawang	West
S017849	Retail Deleniti	Binjai	Central
S017850	Retail Corporis	Ambon	East
S017851	Retail Blanditiis	Tangerang	South
S017852	Retail Nostrum	Sibolga	East
S017853	Retail Eligendi	Manado	North
S017854	Retail Nobis	Jambi	South
S017855	Retail Quas	Pontianak	West
S017856	Retail Exercitationem	Tidore Kepulauan	East
S017857	Retail Esse	Tasikmalaya	West
S017858	Retail Commodi	Kota Administrasi Jakarta Pusat	East
S017859	Retail Est	Kotamobagu	North
S017860	Retail Nostrum	Solok	West
S017861	Retail Recusandae	Tanjungbalai	South
S017862	Retail Ipsa	Tarakan	East
S017863	Retail Veritatis	Kediri	North
S017864	Retail Illum	Denpasar	South
S017865	Retail Ullam	Gorontalo	Central
S017866	Retail Voluptatum	Palopo	North
S017867	Retail Ea	Ambon	North
S017868	Retail Tempora	Palembang	Central
S017869	Retail Cumque	Lhokseumawe	West
S017870	Retail Quia	Jayapura	East
S017871	Retail Cupiditate	Depok	North
S017872	Retail Quia	Yogyakarta	South
S017873	Retail In	Pariaman	East
S017874	Retail Pariatur	Binjai	West
S017875	Retail Eaque	Bitung	West
S017876	Retail Non	Bogor	North
S017877	Retail Dicta	Kediri	East
S017878	Retail Explicabo	Palopo	East
S017879	Retail Distinctio	Blitar	North
S017880	Retail Eligendi	Kota Administrasi Jakarta Barat	East
S017881	Retail Sit	Tomohon	South
S017882	Retail Aut	Metro	Central
S017883	Retail Aperiam	Palu	East
S017884	Retail Voluptatum	Palangkaraya	North
S017885	Retail Ipsum	Ternate	North
S017886	Retail Architecto	Payakumbuh	North
S017887	Retail Ab	Meulaboh	East
S017888	Retail Tempora	Tangerang	Central
S017889	Retail Illo	Balikpapan	West
S017890	Retail Nobis	Cimahi	South
S017891	Retail Natus	Denpasar	North
S017892	Retail Sequi	Makassar	Central
S017893	Retail Molestiae	Tangerang	East
S017894	Retail Dicta	Pangkalpinang	East
S017895	Retail Itaque	Cilegon	West
S017896	Retail Incidunt	Cilegon	West
S017897	Retail Provident	Batam	South
S017898	Retail Accusamus	Pasuruan	North
S017899	Retail Enim	Sawahlunto	North
S017900	Retail Blanditiis	Depok	South
S017901	Retail Iure	Sabang	South
S017902	Retail Dignissimos	Palu	West
S017903	Retail Alias	Lubuklinggau	Central
S017904	Retail Minima	Cimahi	North
S017905	Retail Sapiente	Magelang	West
S017906	Retail Exercitationem	Bengkulu	South
S017907	Retail Id	Bekasi	Central
S017908	Retail Voluptatum	Medan	West
S017909	Retail Eum	Makassar	South
S017910	Retail Soluta	Blitar	Central
S017911	Retail Ducimus	Semarang	Central
S017912	Retail Dicta	Subulussalam	South
S017913	Retail At	Lubuklinggau	West
S017914	Retail Sit	Bengkulu	North
S017915	Retail Impedit	Pagaralam	West
S017916	Retail Quia	Solok	West
S017917	Retail Atque	Padang	West
S017918	Retail Enim	Bima	West
S017919	Retail Nesciunt	Payakumbuh	East
S017920	Retail Perferendis	Malang	Central
S017921	Retail In	Palopo	West
S017922	Retail Sapiente	Pontianak	East
S017923	Retail Qui	Mataram	North
S017924	Retail Nemo	Depok	West
S017925	Retail Aliquam	Tangerang Selatan	East
S017926	Retail Deserunt	Subulussalam	South
S017927	Retail Fugiat	Banda Aceh	West
S017928	Retail Saepe	Palangkaraya	Central
S017929	Retail Odit	Tidore Kepulauan	Central
S017930	Retail Recusandae	Sibolga	North
S017931	Retail Inventore	Mojokerto	North
S017932	Retail Saepe	Batam	South
S017933	Retail Asperiores	Metro	East
S017934	Retail Omnis	Tangerang	North
S017935	Retail Amet	Balikpapan	Central
S017936	Retail Quod	Banjarmasin	Central
S017937	Retail Nobis	Magelang	East
S017938	Retail Pariatur	Pariaman	South
S017939	Retail Aut	Kota Administrasi Jakarta Timur	Central
S017940	Retail Provident	Prabumulih	West
S017941	Retail Hic	Padang Sidempuan	South
S017942	Retail Culpa	Tanjungbalai	North
S017943	Retail Sapiente	Padang Sidempuan	East
S017944	Retail Ea	Banjarbaru	Central
S017945	Retail Laudantium	Subulussalam	South
S017946	Retail Maiores	Lhokseumawe	West
S017947	Retail Sunt	Tanjungpinang	West
S017948	Retail Tempora	Payakumbuh	Central
S017949	Retail Nisi	Banjar	North
S017950	Retail Sequi	Jambi	South
S017951	Retail Voluptatem	Kendari	Central
S017952	Retail Suscipit	Kota Administrasi Jakarta Pusat	South
S017953	Retail Laudantium	Kupang	East
S017954	Retail Distinctio	Manado	North
S017955	Retail Placeat	Purwokerto	East
S017956	Retail Temporibus	Ambon	South
S017957	Retail Voluptatibus	Kotamobagu	West
S017958	Retail Laudantium	Kediri	Central
S017959	Retail Architecto	Tual	North
S017960	Retail Tempore	Prabumulih	North
S017961	Retail Natus	Tanjungpinang	North
S017962	Retail Esse	Magelang	East
S017963	Retail Libero	Bau-Bau	South
S017964	Retail Minus	Surabaya	North
S017965	Retail Ipsam	Banda Aceh	West
S017966	Retail Alias	Jayapura	South
S017967	Retail Unde	Sorong	East
S017968	Retail Dolorem	Surabaya	East
S017969	Retail Tempore	Pekanbaru	North
S017970	Retail Velit	Batu	South
S017971	Retail Quia	Blitar	South
S017972	Retail Maxime	Depok	Central
S017973	Retail Natus	Palu	South
S017974	Retail Occaecati	Banjarbaru	North
S017975	Retail Minima	Tegal	Central
S017976	Retail Aliquam	Tebingtinggi	West
S017977	Retail Repellat	Tebingtinggi	South
S017978	Retail Mollitia	Palangkaraya	West
S017979	Retail Neque	Pagaralam	East
S017980	Retail Aliquid	Kupang	North
S017981	Retail Ipsam	Cirebon	North
S017982	Retail Sit	Tarakan	East
S017983	Retail Neque	Tarakan	West
S017984	Retail Quidem	Palembang	East
S017985	Retail Quo	Surabaya	North
S017986	Retail Et	Ambon	South
S017987	Retail Eligendi	Tidore Kepulauan	North
S017988	Retail Totam	Jambi	West
S017989	Retail Nam	Bogor	Central
S017990	Retail Sunt	Bandar Lampung	West
S017991	Retail Aperiam	Sibolga	Central
S017992	Retail Exercitationem	Banda Aceh	Central
S017993	Retail Quia	Manado	South
S017994	Retail Corrupti	Tangerang	North
S017995	Retail Aut	Tanjungbalai	North
S017996	Retail Tempora	Salatiga	Central
S017997	Retail Aut	Bogor	Central
S017998	Retail In	Dumai	Central
S017999	Retail Voluptatem	Yogyakarta	West
S018000	Retail Fuga	Pekanbaru	Central
S018001	Retail Eius	Mojokerto	West
S018002	Retail Nam	Tomohon	South
S018003	Retail Maxime	Bandung	East
S018004	Retail Veniam	Tangerang	South
S018005	Retail Corrupti	Palembang	South
S018006	Retail Totam	Bukittinggi	Central
S018007	Retail Placeat	Tasikmalaya	West
S018008	Retail Ex	Sukabumi	North
S018009	Retail Cumque	Surabaya	North
S018010	Retail Adipisci	Banjar	North
S018011	Retail Odio	Tangerang Selatan	Central
S018012	Retail Eveniet	Meulaboh	West
S018013	Retail Fugiat	Kota Administrasi Jakarta Barat	South
S018014	Retail Excepturi	Bontang	North
S018015	Retail Expedita	Ambon	North
S018016	Retail Asperiores	Dumai	North
S018017	Retail Odit	Tual	Central
S018018	Retail Adipisci	Ambon	East
S018019	Retail Cupiditate	Tanjungbalai	West
S018020	Retail Eos	Mataram	South
S018021	Retail Recusandae	Tomohon	West
S018022	Retail Quasi	Palangkaraya	East
S018023	Retail Recusandae	Bogor	North
S018024	Retail Deleniti	Bandung	Central
S018025	Retail Quo	Subulussalam	North
S018026	Retail Enim	Semarang	North
S018027	Retail Quibusdam	Parepare	Central
S018028	Retail Laudantium	Parepare	West
S018029	Retail Doloremque	Sungai Penuh	East
S018030	Retail Dicta	Tarakan	South
S018031	Retail Maiores	Lubuklinggau	Central
S018032	Retail Perferendis	Tanjungpinang	North
S018033	Retail Consequuntur	Prabumulih	West
S018034	Retail Quod	Madiun	Central
S018035	Retail Vel	Balikpapan	West
S018036	Retail Magnam	Bima	South
S018037	Retail Amet	Depok	East
S018038	Retail Odio	Banjar	North
S018039	Retail Nemo	Prabumulih	North
S018040	Retail Illo	Palembang	North
S018041	Retail Doloremque	Kediri	North
S018042	Retail Quisquam	Padang	West
S018043	Retail Sit	Banjarbaru	Central
S018044	Retail Laudantium	Gorontalo	West
S018045	Retail Molestiae	Pematangsiantar	North
S018046	Retail Fugiat	Cirebon	East
S018047	Retail Iure	Cimahi	West
S018048	Retail Iusto	Binjai	Central
S018049	Retail Quo	Surabaya	Central
S018050	Retail Deserunt	Pasuruan	Central
S018051	Retail Ducimus	Tanjungbalai	West
S018052	Retail Sapiente	Banjarbaru	West
S018053	Retail Eligendi	Bontang	North
S018054	Retail Vitae	Langsa	West
S018055	Retail Placeat	Tomohon	South
S018056	Retail Quae	Ambon	East
S018057	Retail Explicabo	Samarinda	North
S018058	Retail Ab	Denpasar	East
S018059	Retail Placeat	Kota Administrasi Jakarta Pusat	North
S018060	Retail Sapiente	Mataram	Central
S018061	Retail Omnis	Tual	South
S018062	Retail Aliquid	Lubuklinggau	Central
S018063	Retail Aperiam	Banjar	West
S018064	Retail Fugit	Kota Administrasi Jakarta Timur	West
S018065	Retail Est	Kota Administrasi Jakarta Timur	Central
S018066	Retail Error	Kota Administrasi Jakarta Utara	West
S018067	Retail Aperiam	Lubuklinggau	Central
S018068	Retail Sunt	Cilegon	East
S018069	Retail Sunt	Kendari	Central
S018070	Retail Eum	Yogyakarta	South
S018071	Retail Ipsam	Kota Administrasi Jakarta Barat	North
S018072	Retail Cupiditate	Kota Administrasi Jakarta Selatan	North
S018073	Retail Sunt	Surabaya	North
S018074	Retail Iusto	Payakumbuh	East
S018075	Retail Optio	Binjai	East
S018076	Retail Eligendi	Purwokerto	West
S018077	Retail Suscipit	Langsa	North
S018078	Retail Culpa	Kota Administrasi Jakarta Utara	South
S018079	Retail Neque	Cilegon	South
S018080	Retail Commodi	Kota Administrasi Jakarta Barat	Central
S018081	Retail Nam	Padangpanjang	Central
S018082	Retail Corporis	Bitung	Central
S018083	Retail Debitis	Cirebon	South
S018084	Retail Consectetur	Tarakan	West
S018085	Retail Mollitia	Tarakan	North
S018086	Retail Commodi	Sabang	North
S018087	Retail Illum	Kota Administrasi Jakarta Selatan	East
S018088	Retail Perspiciatis	Tegal	South
S018089	Retail Inventore	Blitar	West
S018090	Retail Suscipit	Kota Administrasi Jakarta Barat	East
S018091	Retail Velit	Sabang	East
S018092	Retail Vel	Palu	West
S018093	Retail Praesentium	Bitung	Central
S018094	Retail Suscipit	Tangerang	South
S018095	Retail Aut	Probolinggo	Central
S018096	Retail Sint	Metro	North
S018097	Retail Vitae	Kota Administrasi Jakarta Utara	Central
S018098	Retail Repudiandae	Pasuruan	East
S018099	Retail Neque	Padang	East
S018100	Retail Dolor	Surakarta	East
S018101	Retail Odit	Bau-Bau	North
S018102	Retail Eius	Kota Administrasi Jakarta Selatan	South
S018103	Retail Voluptatibus	Kotamobagu	West
S018104	Retail Nostrum	Tangerang Selatan	West
S018105	Retail Iusto	Cilegon	North
S018106	Retail Quas	Semarang	South
S018107	Retail Magni	Tegal	West
S018108	Retail Quia	Tarakan	Central
S018109	Retail A	Bukittinggi	East
S018110	Retail Recusandae	Metro	South
S018111	Retail Dolorem	Banjarbaru	North
S018112	Retail Quasi	Banjar	Central
S018113	Retail Rerum	Sorong	Central
S018114	Retail Reprehenderit	Kota Administrasi Jakarta Utara	South
S018115	Retail Neque	Gorontalo	West
S018116	Retail Error	Kota Administrasi Jakarta Timur	Central
S018117	Retail Rem	Semarang	West
S018118	Retail Laudantium	Tidore Kepulauan	Central
S018119	Retail Suscipit	Pontianak	Central
S018120	Retail Illum	Cirebon	Central
S018121	Retail Porro	Batam	North
S018122	Retail Porro	Kota Administrasi Jakarta Selatan	South
S018123	Retail Iste	Sabang	South
S018124	Retail Neque	Palopo	North
S018125	Retail Saepe	Ambon	South
S018126	Retail Suscipit	Banjarmasin	East
S018127	Retail Asperiores	Salatiga	Central
S018128	Retail Quam	Tasikmalaya	East
S018129	Retail Aspernatur	Depok	Central
S018130	Retail Eius	Payakumbuh	North
S018131	Retail Maiores	Bengkulu	West
S018132	Retail Corrupti	Banjar	North
S018133	Retail Totam	Palopo	South
S018134	Retail Assumenda	Bandar Lampung	South
S018135	Retail Accusamus	Ternate	Central
S018136	Retail Accusamus	Mojokerto	East
S018137	Retail Hic	Palangkaraya	Central
S018138	Retail Consequatur	Bau-Bau	North
S018139	Retail Vero	Bontang	South
S018140	Retail Unde	Madiun	Central
S018141	Retail Inventore	Sibolga	Central
S018142	Retail Praesentium	Palangkaraya	West
S018143	Retail Magnam	Bau-Bau	North
S018144	Retail Delectus	Tidore Kepulauan	East
S018145	Retail Doloremque	Lubuklinggau	South
S018146	Retail Soluta	Tual	Central
S018147	Retail Perferendis	Jayapura	East
S018148	Retail Ducimus	Mataram	South
S018149	Retail Esse	Bandung	East
S018150	Retail Eveniet	Pontianak	East
S018151	Retail Odit	Medan	West
S018152	Retail Veniam	Bengkulu	East
S018153	Retail Cum	Payakumbuh	South
S018154	Retail Ut	Jambi	South
S018155	Retail Ut	Binjai	North
S018156	Retail Et	Bitung	South
S018157	Retail Eos	Prabumulih	South
S018158	Retail Id	Ternate	South
S018159	Retail Officia	Semarang	East
S018160	Retail Accusantium	Payakumbuh	North
S018161	Retail Repellendus	Tebingtinggi	West
S018162	Retail Corrupti	Jambi	Central
S018163	Retail Vel	Surakarta	East
S018164	Retail Commodi	Pagaralam	West
S018165	Retail Minima	Semarang	West
S018166	Retail Officia	Subulussalam	Central
S018167	Retail Nesciunt	Pontianak	West
S018168	Retail Mollitia	Pagaralam	Central
S018169	Retail Pariatur	Tanjungbalai	East
S018170	Retail Libero	Manado	North
S018171	Retail Nesciunt	Sorong	Central
S018172	Retail Reiciendis	Makassar	South
S018173	Retail Voluptate	Pekalongan	West
